Date,Composite_HPI_SA,Single_Family_HPI_SA,One_Storey_HPI_SA,Two_Storey_HPI_SA,Townhouse_HPI_SA,Apartment_HPI_SA,Composite_Benchmark_SA,Single_Family_Benchmark_SA,One_Storey_Benchmark_SA,Two_Storey_Benchmark_SA,Townhouse_Benchmark_SA,Apartment_Benchmark_SA
Mar 2021,273.6,285.5,277.2,273.3,232.9,216.3,307800,325800,288800,392200,256400,195300
Apr 2021,277,289,279.4,276.5,233.4,219.3,311600,329700,291100,396800,257000,198000
May 2021,275.9,287.7,277.8,276.7,233.5,219.5,310400,328300,289500,397000,257100,198200
Jun 2021,277.4,289.5,277.7,281.3,233.2,218.8,312100,330300,289400,403700,256700,197600
Jul 2021,276.6,288.9,278.5,278.6,232.2,216.6,311200,329600,290200,399800,255700,195600
Aug 2021,276.6,288.8,278.5,277.8,233.8,217.8,311200,329500,290200,398600,257400,196700
Sep 2021,278.7,290.8,279.8,280.6,236.4,219.8,313500,331800,291600,402600,260300,198500
Oct 2021,278.8,290.7,280.6,279,237.1,222.3,313600,331700,292400,400300,261100,200700
Nov 2021,282.8,295.4,283.2,285.6,238.9,222.7,318200,337000,295100,409800,263000,201100
Dec 2021,285.8,298.8,285.2,291.6,239.9,222.7,321500,340900,297200,418500,264100,201100
Jan 2022,286.1,299.2,286,290.6,241.1,222.7,321900,341400,298000,417000,265400,201100
Feb 2022,288.1,301.1,287.5,292.6,243.9,226,324100,343600,299600,419900,268500,204100
Mar 2022,289.3,302.6,287.8,296.4,245.9,227.7,325500,345300,299900,425300,270700,205600
Apr 2022,289.7,303,287.6,296.4,245.7,229.1,325900,345700,299700,425400,270500,206900
May 2022,291.7,305.9,291.5,299.8,245.1,229,328200,349000,303700,430200,269900,206800
Jun 2022,291.2,305,289.5,300.5,247.9,228.5,327600,348000,301700,431200,272900,206300
Jul 2022,290.3,303.8,288.3,299,250.3,228.6,326600,346600,300400,429000,275600,206400
Aug 2022,290.3,303.6,287.6,299.2,249.7,229.9,326600,346400,299700,429300,274900,207600
Sep 2022,287.6,300.6,285.2,295.9,246.8,230.6,323600,343000,297200,424600,271700,208200
Oct 2022,287.8,300.8,284.5,298,246.6,234.2,323800,343200,296400,427600,271500,211500
Nov 2022,286.5,299.7,285.1,293.8,244.9,231.7,322300,342000,297100,421600,269600,209200
Dec 2022,285.2,297,283.2,291.1,248.3,238.5,320800,338900,295100,417800,273400,215400
Jan 2023,287.4,300,282.4,298.8,246.3,238.2,323300,342300,294300,428800,271200,215100
Feb 2023,285.2,297.6,282.5,291.2,248,234.1,320800,339600,294400,417900,273100,211400
Mar 2023,286.4,299.3,282.7,295.8,248.2,233.6,322200,341500,294600,424500,273300,210900
Apr 2023,286.7,299.6,282.6,296.4,251.9,230.6,322500,341900,294500,425400,277300,208200
May 2023,287.6,300.9,284,298.7,253.4,232.9,323600,343300,295900,428600,279000,210300
Jun 2023,288.8,301.8,284.6,299.1,254.9,239.2,324900,344400,296600,429200,280600,216000
Jul 2023,290,303.4,284.9,302.2,255.2,240.6,326200,346200,296900,433600,281000,217300
Aug 2023,289.2,302.3,284.6,299.5,258.1,240,325300,344900,296600,429800,284200,216700
Sep 2023,290.8,304.5,285.7,303.6,259.8,238.2,327200,347400,297700,435700,286000,215100
Oct 2023,291.8,305.3,286.6,305.4,262.7,241.7,328300,348300,298600,438200,289200,218300
Nov 2023,291.8,304.8,286.1,303.8,262.3,248.2,328300,347800,298100,436000,288800,224100
Dec 2023,290.4,303.8,284.5,304,261.1,242.6,326700,346600,296500,436300,287500,219100
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
